School,OPEID,AdmissionRate,SAT,Cost,Longitude,Latitude,WikidataID,Score
Blue Cliff College-Fayetteville,3294308.0,,,,-94.144491,36.11393,,
Blue Cliff College-Alexandria,3294304.0,,,,-92.475371,31.276699,,
Strayer University-Delaware,145948.0,,,,-75.547914,39.743357,,
Brite Divinity School,363600.0,0.4803,1269.0,,-97.359137,32.710145,,
Strayer University-Alabama,145953.0,,,28284.0,-86.80574,33.513375,,
Brown Aveda Institute-Strongsville,3626301.0,,,,-81.826226,41.312522,,
Rasmussen University-Wisconsin,869414.0,,,23497.0,-88.080783,44.526244,,
Empire Beauty School-Richmond,1054206.0,,,,-77.550607,37.634052,,
Empire Beauty School-North Hills,817805.0,,,,-80.004389,40.51987,,
Empire Beauty School-Concord,945909.0,,,,-80.712059,35.364022,,
Lexington Healing Arts Academy,4123900.0,,,,-84.522938,38.013756,,
Empire Beauty School-Hooksett,864500.0,,,,-71.44412,43.054992,,
The Institute of Beauty and Wellness,3808300.0,,,,-87.906535,43.03494,,
Carrington College-Stockton,974803.0,,,,-121.323199,37.998992,,
Carrington College-Citrus Heights,974804.0,,,,-121.29421,38.679983,,
Trend Barber College,3714301.0,,,,-95.435485,29.982205,,
Euphoria Institute of Beauty Arts & Sciences-Summerlin,1246110.0,,,,-115.298988,36.147552,,
Columbia Southern University,4121500.0,,,15491.0,-87.653162,30.329288,,
Arizona Culinary Institute,4120900.0,,,,-111.831237,33.581935,,
Healthcare Career College,4132700.0,,,,-118.149645,33.889719,,
Coastline Beauty College,4092300.0,,,,-117.921471,33.728821,,
Montessori Casa International,4125100.0,,,,-104.897192,39.720268,,
Branford Academy of Hair and Cosmetology,4128800.0,,,,-72.8537,41.277187,,
Academy of Massage and Bodywork,4130700.0,,,,-75.666786,39.628779,,
Academy for Five Element Acupuncture,4133500.0,,,,-82.321994,29.650075,,
Academy of Career Training,4126900.0,,,,-81.439569,28.306092,,
Paul Mitchell the School-Miami,4120400.0,,,,-80.313201,25.68739,,
Aveda Institute-South Florida,4119400.0,1.0,,,-80.251766,26.070447,,
Aveda Institute-Tallahassee,4134800.0,1.0,,,-84.317892,30.442037,,
Shear Excellence Hair Academy,4130400.0,,,,-82.503396,28.027145,,
Carlson College of Massage Therapy,3720300.0,,,,-91.356196,42.103958,,
MyComputerCareer.com,4121000.0,,,,-86.25478,39.729314,,
Z Hair Academy,4132900.0,,,,-94.666351,38.867002,,
DiGrigoli School of Cosmetology,4116900.0,,,,-72.630272,42.146311,,
Millennium Training Institute,4128000.0,,,,-71.12749,42.495678,,
Elevate Salon Institute,4121100.0,,,,-83.164514,42.525165,,
Lakewood School of Therapeutic Massage,3968300.0,,,,-82.425714,42.97236,,
The Salon Professional Academy-Battle Creek,4138400.0,,,,-85.224127,42.297776,,
Trend Setters School,4133300.0,,,,-89.556451,37.285482,,
Academy of Hair Design-Springfield,4037500.0,,,,-93.261354,37.180584,,
Corinth Academy of Cosmetology,4131300.0,,,,-88.520546,34.934036,,
Southeastern College-Charlotte,3555300.0,1.0,,,-80.894622,35.152455,,
Yeshivas Be'er Yitzchok,4123400.0,1.0,,29460.0,-74.213255,40.682465,,
Talmudical Seminary of Bobov,4115500.0,0.9194,,16000.0,-73.995378,40.634485,,
Center for Allied Health Education,1161700.0,,,,-73.958977,40.608783,,
Monroe 2 Orleans BOCES-Center for Workforce Development,4117700.0,,,,-77.751816,43.138048,,
Aveda Fredric's Institute-Cincinnati,3837300.0,,,,-84.361091,39.35541,,
MyComputerCareer.edu-Columbus,4124500.0,,,,-82.941874,40.147019,,
CDE Career Institute,4127500.0,,,,-75.303611,41.033423,,
Instituto Educativo Premier,4117200.0,,,,-66.61498,18.010734,,
Elite College of Cosmetology,4124100.0,,,,-88.409149,35.657876,,
Manuel and Theresa's School of Hair Design-Bryan,4125500.0,,,,-96.370573,30.667077,,
Southwest University at El Paso,4131700.0,,,24023.0,-106.413158,31.788346,,
Paul Mitchell the School-Austin,4125400.0,,,,-97.740293,30.386375,,
Aveda Institute-Provo,4072300.0,,,,-111.658335,40.236621,,
Dixie Technical College,4121700.0,,,,-113.591475,37.098418,,
Victoria's Academy of Cosmetology,4127200.0,,,,-119.118142,46.206992,,
Paul Mitchell the School-San Antonio,1248301.0,,,,-98.465779,29.610611,,
CEM College-Bayamon,2189103.0,,,13617.0,-66.155406,18.398651,,
Bryant & Stratton College-Wauwatosa,267814.0,,,22932.0,-88.050983,43.043215,,
The Art Institute of Austin,2117102.0,,,33114.0,-97.313486,30.110905,,
Remington College-Houston Southeast Campus,3026504.0,,,24963.0,-95.123503,29.52528,,
Remington College-Shreveport Campus,3026513.0,,,26300.0,-93.793578,32.403166,,
Jenny Lea Academy of Cosmetology,2275000.0,,,,-82.354566,36.32439,,
The Hair Academy,4139400.0,,,,-100.76032,46.805857,,
Ross Medical Education Center-New Baltimore,2180107.0,,,,-82.751334,42.677429,,
Ross College-Sylvania,2339702.0,,,,-83.680536,41.714006,,
Escuela De Troqueleria Y Herramentaje,2241909.0,0.8786,,4740.0,-66.143939,18.374732,,
Fortis Institute-Nashville,3480303.0,,,30882.0,-86.696299,36.084542,,
ATA College-Cincinnati,4038304.0,,,33660.0,-84.478867,39.29671,,
Dental Assistant Pro LLC-Columbus,,0.5714,,,-82.932055,40.109752,,
Dental Assistant Pro-Lebanon,,0.5714,,,-84.190385,39.445803,,
Elite Welding Academy LLC,4206700.0,,,,-84.468434,39.313738,,
Galen College of Nursing-Cincinnati,3083703.0,,,,-84.365946,39.283693,,
Strayer University-North Carolina,145929.0,,,,-78.822452,35.86546,,
Strayer University-New Jersey,145961.0,,,28284.0,-74.474974,40.554506,,
International Culinary Arts and Sciences Institute,,0.5714,,,-81.331711,41.523821,,
Ohio Media School-Columbus,3068202.0,,,,-82.8554,39.955294,,
Ohio Medical Career College,4177300.0,,,,-84.195816,39.742339,,
Chamberlain University-Illinois,638500.0,0.768,,34316.0,-88.038558,41.949727,,
Chamberlain University-Ohio,638501.0,0.768,,35261.0,-82.940493,39.940449,,
Chamberlain University-Arizona,638503.0,0.768,,33769.0,-112.104601,33.565758,,
Career Quest Learning Centers-Jackson,3915301.0,,,,-84.402897,42.245222,,
Bryan University,3066302.0,,,24181.0,-94.17008,36.334163,,
The Salon Professional Academy-Appleton,4138200.0,,,,-88.457898,44.26019,,
Milan Institute of Cosmetology-Vacaville,2248205.0,,,,-122.0455,38.248448,,
Milan Institute of Cosmetology-Reno,2248200.0,,,,-119.788456,39.485964,,
Ottawa University-Online,193700.0,0.5389,1017.0,,-95.264165,38.602351,,
Paul Mitchell the School-Esani,2577000.0,,,,-84.333674,34.042224,,
Institute of Production and Recording,4130200.0,,,29783.0,-93.272011,44.982063,,
Paul Mitchell the School-Birmingham,4149200.0,,,,-86.808018,33.388978,,
Taft University System,4100400.0,,,,-105.083815,39.656632,,
Academy of Esthetics and Cosmetology,4132400.0,,,,-118.444228,34.285043,,
Borner's Barber College,4137200.0,,,,-118.309291,33.95588,,
Paul Mitchell the School-Pasadena,4138700.0,,,,-118.133403,34.144765,,
San Francisco Institute of Esthetics & Cosmetology Inc,4141300.0,,,,-122.407083,37.777043,,
Laurus College,4141400.0,,,,-120.669519,35.2682,,
Healing Hands School of Holistic Health,4141700.0,,,,-117.086211,33.129652,,
Career Development Institute Inc,4144200.0,,,,-118.386067,34.045817,,
Auguste Escoffier School of Culinary Arts-Boulder,3776300.0,,,,-105.250075,39.983475,,
Aspen University,4080300.0,,,16125.0,-104.939111,39.68614,,
Institute of Taoist Education and Acupuncture,4121200.0,,,,-105.139444,39.987288,,
National Beauty College,4139300.0,,,,-105.005055,39.823932,,
Cambridge College of Healthcare & Technology,4083400.0,,,22239.0,-80.123788,26.438379,,
Cozmo Beauty School,4135000.0,,,,-81.780821,26.330412,,
Celebrity School of Beauty,4145900.0,,,,-80.333114,25.76084,,
Paul Mitchell the School-Atlanta,4147000.0,,,,-84.414967,33.781326,,
Evans Hairstyling College-Rexburg,4134300.0,,,,-111.812372,43.824716,,
Paul Mitchell the School-Rexburg,4144500.0,,,,-111.803591,43.814348,,
University of Aesthetics & Cosmetology,4136900.0,,,,-87.671255,41.906602,,
The University of Aesthetics & Cosmetology,4137000.0,,,,-88.011242,41.79354,,
Tricoci University of Beauty Culture-Chicago NW,4137500.0,,,,-87.806767,41.97766,,
Tricoci University of Beauty Culture-Glendale Heights,4147300.0,,,,-88.065213,41.90467,,
Tricoci University of Beauty Culture-Peoria,4147400.0,,,,-89.601356,40.746311,,
Tricoci University of Beauty Culture-Rockford,4147500.0,,,,-89.009435,42.263898,,
Omega Studios' School of Applied Recording Arts & Sciences,4141600.0,,,,-77.113268,39.06427,,
French Academy of Cosmetology,4141100.0,,,,-86.198004,43.075898,,
Healing Arts Center,4130600.0,,,,-90.387718,38.603239,,
Paul Mitchell the School-Springfield,4145700.0,,,,-93.31815,37.159135,,
Urshan Graduate School of Theology,4146100.0,,,,-90.830252,38.808034,,
Mississippi Institute of Aesthetics Nails & Cosmetology,4140200.0,,,,-90.327649,32.330039,,
College of Western Idaho,4211800.0,,,12064.0,-116.507314,43.614106,,
Aveda Institute-Chapel Hill,4140700.0,,,,-79.026769,35.927944,,
Daoist Traditions College of Chinese Medical Arts,4146400.0,,,,-82.568537,35.606831,,
Total Image Beauty Academy,4131200.0,,,,-74.026091,40.77578,,
American Institute of Medical Sciences & Education,4136400.0,,,,-74.437251,40.56114,,
Casal Institute of Nevada,4147600.0,,,,-115.117387,36.101143,,
Career School of NY,4125600.0,,,,-74.078168,40.641352,,
John Paolo's Xtreme Beauty Institute-Goldwell Product Artistry,4134000.0,,,,-73.846603,43.047475,,
Yeshiva of Machzikai Hadas,4138100.0,0.7848,,28660.0,-73.987855,40.638194,,
Aveda Institute-Columbus,4137800.0,,,,-83.043021,40.062719,,
Paul Mitchell the School-Cincinnati,4149100.0,,,,-84.392501,39.291618,,
Hands on Therapy,3970300.0,,,,-96.60627,32.787719,,
MediaTech Institute-Dallas,4129800.0,,,,-96.902721,32.92427,,
Aveda Arts & Sciences Institute-San Antonio,4142300.0,,,,-98.452126,29.637354,,
Skin Science Institute,4145500.0,,,,-111.851628,40.564549,,
The Chicago School of Professional Psychology at Anaheim,2155305.0,0.101,,,-117.838089,33.650763,,
Fortis College-Dothan,3361401.0,,,,-85.37446,31.243014,,
Fortis Institute-Pensacola,2341001.0,,,27573.0,-87.183112,30.510415,,
Fortis College-Montgomery,2341002.0,,,,-86.252163,32.384006,,
Dorsey College-Roseville,469206.0,,,35938.0,-82.915541,42.527764,,
Fortis Institute-Birmingham,3480305.0,,,21441.0,-86.862659,33.442921,,
The Chicago School of Professional Psychology at Los Angeles,2155300.0,0.101,,,-118.495041,34.021456,,
Cardiac and Vascular Institute of Ultrasound,4066300.0,,,,-88.112324,30.650045,,
Studio Academy of Beauty,4152900.0,,,,-111.860316,33.314894,,
California Nurses Educational Institute,3935300.0,,,,-116.490142,33.816672,,
Paul Mitchell the School-Sacramento,4152800.0,,,,-121.41594,38.594752,,
Oxford Academy of Hair Design Inc,4145400.0,,,,-73.061063,41.397798,,
Institute of World Politics,4114400.0,,,,-77.036112,38.910537,,
Pontifical John Paul II Institute for Studies on Marriage and Family,4142700.0,,,,-76.998606,38.933246,,
Medical Institute of Palm Beach,4148500.0,,,,-80.134959,26.620478,,
Oliver Finley Academy of Cosmetology,4155200.0,,,,-116.281478,43.667102,,
Aveda Institute-Chicago,4141000.0,,,,-87.645838,41.933493,,
Tricoci University of Beauty Culture-Libertyville,4147100.0,,,,-87.942702,42.28167,,
Tricoci University of Beauty Culture-Bridgeview,4147200.0,,,,-87.80309,41.734829,,
The Temple-A Paul Mitchell Partner School,4151800.0,,,,-77.411651,39.415249,,
Center for Massage,4129400.0,,,,-82.550571,35.594,,
Academy of Hair Design-Oklahoma City,4144400.0,,,,-97.557189,35.612955,,
Liberty Junior College,4131600.0,,,,-66.129813,18.134531,,
Toni & Guy Hairdressing Academy-Cranston,4141200.0,,,,-71.479109,41.731937,,
South Texas Training Center,4146800.0,,,12863.0,-97.652989,26.156604,,
Advanced Welding Institute,4146900.0,,,,-73.139437,44.45588,,
Paul Mitchell the School-Memphis,3253300.0,,,,-89.947956,35.129595,,
Pima Medical Institute-East Valley,2217111.0,,,,-111.689497,33.376378,,
Paul Mitchell the School-Cleveland,4126000.0,,,,-81.463033,41.330927,,
Paul Mitchell the School-Columbus,4153300.0,,,,-82.938765,40.059575,,
Empire Beauty School-Spring Lake Park,945912.0,,,,-93.26237,45.117185,,
MediaTech Institute-Houston,4129802.0,,,,-95.568341,29.724809,,
Miller-Motte College-Raleigh,2306823.0,,,,-78.585676,35.834569,,
Lamson Institute,2128302.0,,,,-98.607504,29.481426,,
College of Hair Design-East Campus,2079701.0,,,,-96.596462,40.732974,,
Fortis College-Salt Lake City,941202.0,,,30105.0,-111.870502,40.685819,,
Polytechnic University of Puerto Rico-Miami,2100001.0,,,29670.0,-80.328482,25.80915,,
Polytechnic University of Puerto Rico-Orlando,2100002.0,,,22583.0,-81.253943,28.55158,,
Ross Medical Education Center-Fort Wayne,2533602.0,,,,-85.14454,41.115114,,
Ross Medical Education Center-Battle Creek,2099704.0,,,,-85.20031,42.247801,,
Josef's School of Hair Skin & Body-Fargo,1040602.0,,,,-96.83183,46.86216,,
Miller-Motte College-McCann-Allentown,2306813.0,,,,-75.448981,40.64006,,
Salon Success Academy-Fontana,1309501.0,,,,-117.437904,34.099087,,
Salon Success Academy-Redlands,1309502.0,,,,-117.218933,34.062342,,
Strayer University-West Virginia,145974.0,,,,-81.92619,38.454588,,
Vanguard College of Cosmetology-Baton Rouge,2554801.0,,,,-91.044491,30.41107,,
San Joaquin Valley College-Hesperia,2120708.0,,,,-117.383116,34.420693,,
South Texas Vocational Technical Institute-Brownsville,2548802.0,,,,-97.502052,25.944046,,
Miller-Motte College-STVT-Corpus Christi,2306810.0,,,,-97.433269,27.739649,,
Health And Style Institute,4120300.0,,,,-79.840799,36.037762,,
CBT Technology Institute-Cutler Bay,3071603.0,,,23989.0,-80.356565,25.590468,,
Capri Beauty College,1308801.0,,,,-87.927816,41.509958,,
Milan Institute-Bakersfield,3422302.0,,,,-119.023088,35.385513,,
Carrington College-Las Vegas,2100613.0,,,,-115.118231,36.08486,,
Carrington College-Reno,2218001.0,,,,-119.786947,39.463165,,
Chamberlain University-Florida,638504.0,0.768,,,-81.586421,30.243517,,
Washington Barber College Inc,4183100.0,,,,-92.335352,34.69065,,
InterCoast Colleges-Rancho Cordova,2559406.0,,,,-121.334243,38.561309,,
Beyond 21st Century Beauty Academy,4148200.0,,,,-118.041477,33.916443,,
Academy for Jewish Religion-California,4155500.0,,,,-118.438495,34.070281,,
Paul Mitchell the School-Temecula,4167000.0,,,,-117.146674,33.507316,,
TIGI Hairdressing Academy Guilford,4148400.0,,,,-72.677612,41.28773,,
International Institute of Cosmetology,4152400.0,,,,-72.661782,41.707932,,
Florida School of Traditional Midwifery,3856500.0,0.88,1050.0,,-82.31585,29.652269,,
Emerald Coast Technical College,4146200.0,,,,-86.128061,30.73209,,
Immokalee Technical College,4150800.0,,,,-81.425148,26.426526,,
American Academy of Cosmetology,4151500.0,,,,-81.798803,30.123757,,
Aviation Institute of Maintenance-Orlando,4156400.0,,,24754.0,-81.334196,28.680653,,
Summit Salon Academy,4163000.0,,,,-82.525411,28.051825,,
Summit Salon Academy-Gainesville,4163100.0,,,,-82.416921,29.654808,,
Tenaj Salon Institute,4163200.0,,,,-82.028094,28.929944,,
Profile Institute of Barber-Styling,4149900.0,,,,-84.388057,33.681424,,
Keune Academy by 124,4150900.0,,,,-84.02253,33.96488,,
Pacific Rim Christian University,4252700.0,0.6,,23131.0,-157.888379,21.328198,,
Paul Mitchell the School-Twin Falls,4150600.0,,,,-114.469533,42.555761,,
Ambria College of Nursing,4124700.0,,,,-88.2109,42.075628,,
Paul Mitchell the School-Normal,4160600.0,,,,-88.959619,40.50938,,
Innovations Design Academy,4167800.0,,,,-90.033,40.558545,,
Aveda Fredric's Institute-Indianapolis,4155900.0,,,,-86.066049,39.908216,,
Summit Salon Academy,4166700.0,,,,-85.654184,40.063021,,
Eric Fisher Academy,4162700.0,,,,-97.422011,37.693713,,
My Le's Beauty College,4151600.0,,,,-90.029931,29.902428,,
Blackstone Valley Vocational Regional School District,1218700.0,,,,-71.616243,42.16382,,
Southern Worcester County Regional Vocational School District,4153200.0,,,,-71.957564,42.133623,,
Marketti Academy of Cosmetology,4159300.0,,,,-83.374733,42.683352,,
CenterPoint Massage & Shiatsu Therapy School & Clinic,4148800.0,,,,-93.311222,44.850963,,
Avalon School of Cosmetology,4160500.0,,,,-95.602503,43.631842,,
American Business and Technology University,4118700.0,,,,-94.819797,39.779095,,
Bitterroot School of Cosmetology,4163700.0,,,,-114.159449,46.273475,,
Montana Academy of Salons,4164100.0,,,,-111.303922,47.49941,,
Toni & Guy Hairdressing Academy-Albuquerque,4162400.0,,,,-106.566537,35.102306,,
International Academy of Style,4144800.0,,,,-119.783208,39.516281,,
EDP School,4117100.0,,,,-73.952901,40.58605,,
New York Medical Career Training Center,4133700.0,,,,-73.829753,40.7608,,
Institute of Culinary Education,4144300.0,,,,-74.015637,40.712449,,
The Salon Professional Academy-Tonawanda,4151200.0,,,,-78.824364,42.981584,,
Onondaga School of Therapeutic Massage-Syracuse,4155300.0,,,,-76.140431,43.0477,,
Academy of Cosmetology and Esthetics NYC,4156000.0,,,,-74.114517,40.573227,,
Four County Career Center,4068300.0,,,,-84.303115,41.452808,,
Summit Salon Academy-Perrysburg,4166800.0,,,,-83.620281,41.54424,,
Portland Actors Conservatory,4146500.0,0.6,,30081.0,-122.670741,45.500424,,
Somerset County Technology Center,4149800.0,,,,-79.029641,40.00475,,
Metro Beauty Academy,4158000.0,,,,-75.555591,40.56865,,
Aiken School of Cosmetology and Barbering,4158100.0,,,,-81.71728,33.559545,,
Love Beauty School Inc,4157200.0,,,,-86.093863,35.488524,,
Houston International College Cardiotech Ultrasound School,4138500.0,,,33660.0,-95.592909,29.675203,,
DuVall's School of Cosmetology,4154800.0,,,,-97.168105,32.852275,,
Advanced Beauty College,4155800.0,,,,-96.9927,32.859493,,
Texas Beauty College,4158500.0,,,,-97.265311,32.826045,,
Avenue Five Institute,4160700.0,,,,-97.728961,30.369503,,
The Salon Professional Academy-Lewisville,4165800.0,,,,-96.964907,33.005024,,
Renaissance Academie,4153000.0,,,,-111.665961,40.25395,,
Institute of Advanced Medical Esthetics,4156200.0,,,,-77.47441,37.757885,,
Aveda Arts & Sciences Institute Seattle,4149400.0,,,,-122.32176,47.614402,,
Northwest School of Wooden Boat Building,4155000.0,,,30607.0,-122.752588,48.03413,,
The Salon Professional Academy-Onalaska,4157700.0,,,,-91.19732,43.87382,,
West Coast University-Orange County,3698301.0,,,41865.0,-117.911811,33.81104,,
West Coast University-Ontario,3698302.0,,,51161.0,-117.590035,34.066591,,
Midwest Technical Institute-East Peoria,3368302.0,,,,-89.543531,40.642287,,
Paul Mitchell the School-Chicago,3490300.0,,,,-87.646644,41.866213,,
Miller-Motte College-Fayetteville,2306820.0,,,,-78.88167,35.11096,,
Miller-Motte College-Columbus,2306818.0,,,,-84.935912,32.479997,,
The Art Institute of Virginia Beach,927007.0,,,30201.0,-76.131737,36.842383,,
